usim	latitude	longitude
01232972622	37.647	127.027
01232971174	35.231	128.882
01232971976	36.801	127.126
01232972037	37.54	127.2
01232973105	37.385	127.947
01232973399	37.491	126.874
01232971348	35.235	129.218
01232972512	35.068	126.533
01232971733	37.635	126.92
01232971168	35.242	128.422
01232973532	35.298	127.957
01232973239	35.151	128.997
01232971655	35.182	129.068
01232971019	35.06	126.99
01232971754	37.472	128.725
01232972239	35.06	126.99
01232973072	34.808	127.248
01232971008	38.209	127.221
01232972838	37.502	127.094
01232972447	34.741	127.74
01232972800	36.905	126.692
01232971791	35.326	129.031
01232971448	35.135	129.093
01232973482	34.93	128.075
01232971325	34.869	127.45
01232971253	35.89	129.495
01232973424	35.19	127.626
01232971577	35.093	129.024
01232972417	36.086	126.803
01232971503	36.235	128.566
01232972375	35.174	129.092
01232971953	37.497	126.771
01232971990	36.235	128.566
01232973472	37.631	127.037
01232971303	37.426	126.648
01232972131	35.866	128.555
01232972009	37.56	127.034
01232972409	34.797	126.697
01232972813	37.47	127.306
01232971149	34.797	126.697
01232973131	36.074	128.411
01232973186	35.858	128.498
01232971000	38.166	127.414
01232972117	37.715	126.552
01232972054	37.679	127.054
01232971590	37.505	126.944
01232972664	35.866	128.555
01232973261	35.62	126.772
01231324712	36.202	129.369
01232973412	37.258	126.97
01232972484	36.095	127.685
01232971455	35.23	128.575
01232972870	35.326	129.031
01232972055	37.427	127.252
01232973340	37.427	127.252
01232973119	35.238	127.016
01232973661	34.996	127.809
01232972445	35.235	128.65
01232971389	35.867	128.577
01232971532	35.161	129.113
01232972872	36.156	128.584
01232973469	37.488	127.984
01232973228	37.641	127.068
01232971514	37.258	126.97
01232971550	37.778	126.282
01232971430	35.23	128.575
01232971730	35.435	126.709
01232972080	37.488	127.984
01232973437	35.352	129.041
01232972207	35.515	128.875
01232971688	37.391	126.956
01232971238	36.525	126.547
01232971815	35.352	129.041
01232973263	37.512	127.082
01232973696	35.995	128.397
01232972981	34.711	128.046
01232971399	36.067	129.371
01232972778	35.249	127.038
01232972112	35.435	126.709
01232972225	37.648	127.236
01232972945	37.737	127.42
01232972743	34.792	126.383
01232973417	37.648	127.236
01232971406	35.847	128.579
01232972551	34.774	127.648
01232972893	37.453	126.9
01232971750	37.391	126.956
01232971901	37.796	127.081
01232972042	35.805	126.885
01232973609	35.013	128.062
01232971749	34.75	126.451
01232972164	34.837	127.894
01232971122	35.817	127.146
01232970851	34.75	126.451
01232972725	35.086	129.039
01232972145	35.628	128.042
01232971390	34.837	127.894
01232973547	36.595	128.201
01232972203	35.376	127.14
01232973013	37.547	127.173
01232971462	37.104	129.372
01232971324	36.135	126.88
01232971691	37.569	126.903
01232973484	35.229	129.157
01232971421	37.412	128.156
01232973554	35.235	128.669
01232971300	35.876	128.57
01232971883	35.995	128.397
01232972429	36.885	126.772
01232972934	35.415	126.559
01232972702	35.813	126.414
01232973023	36.076	126.692
01232971255	34.313	126.756
01232973042	36.175	128.715
01232973679	34.804	126.397
01232973470	37.185	128.466
01231328311	34.804	126.397
01232973282	36.458	128.891
01232972045	36.78	126.141
01232972528	36.141	126.6
01232972746	36.705	126.669
01232972211	34.313	126.756
01232972820	35.116	128.487
01232972311	35.085	128.879
01232972197	35.244	129.091
01232973436	37.571	127.0
01232972242	35.198	129.065
01232972559	35.46	126.54
01232972376	37.185	128.466
01232973154	34.961	126.342
01232971321	35.2	128.813
01232972341	35.244	129.091
01232972530	34.788	126.395
01232971439	36.299	128.331
01232971362	34.941	127.75
01232972338	36.595	128.201
01232973557	37.485	126.941
01232972931	37.478	126.914
01232973545	35.111	129.016
01232971360	35.246	128.907
01232971084	38.248	127.42
01232972174	35.217	128.579
01231323019	37.566	126.985
01232971722	37.461	126.876
01232972835	35.14	128.989
01232973210	35.34	126.603
01232972821	35.777	127.817
01232971544	36.45	127.426
01232971195	34.92	128.524
01232971227	36.416	128.163
01232972998	35.333	129.016
01232971917	37.461	126.876
01231324095	36.928	127.037
01232971654	36.305	127.449
01232971330	35.871	128.591
01232971398	35.489	129.087
01232972008	37.623	126.712
01232972492	36.251	127.0
01232972192	35.168	128.981
01232971909	35.871	128.591
01232971904	38.156	127.252
01232972971	34.731	127.722
01232973423	35.231	128.565
01232971394	35.857	128.59
01232972276	37.207	127.078
01232971546	35.252	128.595
01232971593	37.207	127.078
01232972553	35.05	128.965
01232971558	37.533	127.003
01232973618	36.393	127.659
01232971109	36.258	128.68
01232972041	34.771	127.886
01232971725	34.728	127.714
01232973123	35.16	126.855
01232973380	37.293	127.011
01232972670	35.92	128.597
01232972916	36.144	128.322
01231328423	37.746	127.064
01232972331	37.582	127.088
01232973579	37.746	127.064
01232973093	35.84	128.545
01232973522	36.416	128.163
01232972926	35.177	127.026
01232972562	35.774	127.01
01232972662	35.17	126.869
01232972228	37.9	127.205
01232971801	37.9	127.205
01232973130	35.041	128.422
01232972138	36.633	128.206
01232971281	37.462	126.714
01232973431	37.644	127.015
01232973660	35.388	127.444
01232972006	35.397	128.837
01232973283	37.101	129.022
01232971326	35.875	128.64
01232971210	35.202	126.897
01232971604	36.399	127.406
01232971572	35.071	128.568
01232971243	36.08	126.441
01232971685	38.251	128.567
01232971354	35.32	128.802
01232973128	35.111	126.61
01232973036	34.025	127.311
01232972637	34.784	126.143
01232972606	34.801	126.434
01232971850	34.587	126.094
01232973116	35.022	126.533
01232972860	34.884	126.045
01232972323	36.607	127.508
01232971480	36.32	127.458
01232970898	36.569	128.176
01232972128	37.489	127.142
01232973254	35.177	129.107
01231324844	36.333	126.65
01232973354	37.432	126.879
01232972692	35.002	126.14
01232972221	35.335	129.165
01232971241	37.657	126.836
01232971206	36.363	128.297
01232972941	35.343	129.035
01232972322	38.074	128.619
01232972298	35.169	126.932
01232972149	36.328	127.423
01232973333	38.074	128.619
01232971564	37.535	126.959
01232973612	36.261	127.274
01232972517	34.616	127.722
01232971796	37.53	126.969
01232972561	36.789	127.001
01231324735	35.071	127.128
01232971308	36.348	128.431
01232971295	37.53	126.969
01232972936	34.999	128.186
01232972305	35.078	129.017
01232972833	35.099	129.029
01232973052	35.135	126.859
01232972273	36.351	126.595
01232973104	34.641	127.782
01232973054	37.036	127.077
01232971476	36.062	127.555
01232973303	34.602	127.455
01232972758	37.639	126.491
01232971307	37.492	130.909
01232971468	34.69	126.708
01232971376	36.621	127.446
01232971784	37.574	127.023
01232972078	36.162	127.014
01232973174	34.39	126.648
01232971757	37.51	126.725
01232972756	35.168	129.117
01232973591	37.581	126.896
01232971420	35.215	128.6
01232972373	35.194	129.07
01232971653	35.091	129.041
01232971664	36.266	127.272
01232971419	36.99	127.927
01232972685	37.586	126.946
01232971568	36.318	127.96
01232971617	38.444	128.453
01232972193	35.091	129.041
01232971478	36.006	127.661
01232973267	37.561	127.083
01232973166	35.079	128.972
01232972958	35.277	127.839
01232972684	36.118	128.343
01232972548	37.502	126.759
01232971834	36.118	128.343
01232971993	37.566	126.985
01232973729	36.006	127.661
01232971257	38.2	128.58
01232971494	34.811	126.393
01232973015	37.502	126.759
01232973203	34.988	128.404
01232973112	34.813	126.459
01232972241	36.149	127.914
01232971069	36.414	126.588
01232971375	35.326	129.031
01232972657	35.153	126.847
01232971618	35.174	128.149
01232972576	35.222	129.09
01232971906	37.481	127.59
01232971607	37.288	128.269
01232972600	36.607	128.274
01232972494	37.556	127.165
01232970774	37.443	126.737
01232971898	37.502	126.708
01232972954	35.382	128.386
01232973475	35.964	127.127
01232973053	37.895	128.83
01232971704	35.194	129.07
01232973043	35.218	129.079
01232971367	34.49	126.516
01232973025	35.148	126.903
01232973343	35.964	127.127
01232971714	35.875	128.811
01232973461	37.831	127.51
01232971426	37.491	126.721
01232971946	37.831	127.51
01232971219	35.018	127.376
01232972450	35.118	129.08
01232973276	35.54	127.327
01232970823	34.481	126.265
01232973419	37.603	126.869
01232972130	35.06	126.207
01232970761	37.607	127.029
01232972757	35.69	128.892
01232972178	33.508	126.943
01232972490	35.123	126.862
01232972381	37.607	127.029
01232973504	36.097	129.428
01232973000	35.229	129.084
01232973005	35.191	128.062
01232972961	34.648	126.972
01232973135	38.213	127.214
01232972929	35.191	128.564
01232972469	35.836	127.102
01232972158	35.219	126.88
01232973561	37.667	126.797
01232972119	37.745	127.204
01232973078	37.566	126.985
01232972851	35.215	129.103
01232971223	37.499	126.722
01232971561	35.014	126.795
01232972040	35.106	128.967
01232971004	35.24	128.868
01232972074	34.481	126.265
01232972432	35.249	129.087
01232973141	37.49	127.111
01232973065	35.898	127.55
01232973335	37.5	128.455
01232972999	37.538	126.966
01232972321	37.133	127.072
01232972690	35.112	128.75
01232973402	37.612	126.926
01232972718	37.566	126.985
01232972124	36.774	126.995
01232973498	35.18	128.106
01232972070	35.911	127.073
01232971102	36.343	126.587
01232973178	35.932	128.558
01232972295	37.536	127.143
01231329575	35.415	129.173
01232972398	36.34	126.893
01232971857	35.728	126.736
01232972395	37.536	127.143
01232972064	36.354	127.357
01232972907	35.17	129.068
01232971159	34.68	126.906
01232972522	36.343	126.587
01232973226	37.566	126.985
01232972327	35.911	127.073
01232973133	33.481	126.404
01232971317	36.325	127.432
01232972932	33.325	126.832
01232972621	37.477	127.124
01232971747	36.602	127.298
01232971835	34.68	126.906
01232972240	36.873	127.853
01232971217	35.178	128.795
01232972137	35.728	126.736
01232973151	35.012	126.392
01232972000	37.139	127.198
01232972195	37.368	128.395
01232971163	37.512	126.95
01231324570	36.798	129.452
01231324542	37.615	127.029
01232971756	34.503	127.467
01232973440	37.216	126.961
01232973693	36.346	127.791
01232972701	37.368	128.395
01232972609	35.59	126.679
01232973044	35.613	128.472
01232971830	35.953	126.941
01232971985	36.762	127.297
01232973221	35.089	128.973
01232971880	36.804	127.139
01232972799	35.163	126.883
01232971667	37.562	127.001
01232971154	35.304	128.732
01232971643	36.363	127.353
01232972984	33.248	126.562
01232971683	35.953	126.941
01232972121	35.573	129.357
01232972822	36.275	128.896
01232973266	35.573	129.356
01232971895	37.738	127.039
01232971795	36.941	127.576
01232971743	37.759	128.873
01232971672	37.548	129.108
01232971609	33.349	126.182
01232972126	37.254	127.076
01232972585	34.452	126.816
01232971610	37.543	126.949
01232971591	36.805	127.114
01232971481	37.423	126.993
01232971341	35.839	128.566
01232971363	35.146	126.871
01232971759	35.146	126.871
01232971804	37.493	127.078
01232971638	37.17	128.992
01232971765	35.217	128.04
01232973540	36.561	128.694
01232972465	34.76	127.674
01232971646	37.759	128.873
01232971799	37.493	127.078
01232971283	36.559	127.433
01232972194	37.17	128.992
01232972090	37.254	127.01
01232972396	37.62	127.069
01232972955	35.38	128.326
01232972885	37.381	128.66
01232972526	34.747	127.654
01232971983	37.381	128.66
01232972374	36.545	128.387
01232972533	37.462	126.642
01232971632	36.679	127.202
01232972721	35.169	128.167
01232971776	37.543	126.949
01232972049	36.021	127.25
01232971033	36.375	128.248
01232972815	35.181	126.729
01232973208	37.607	128.439
01232972263	37.545	127.317
01232973262	37.968	128.759
01232972816	33.963	126.297
01232973378	35.186	126.921
01232973181	36.473	128.657
01231304427	36.274	126.887
01232973592	34.948	127.783
01232972500	34.513	126.721
01232972372	34.891	128.692
01232971349	37.688	127.665
01232973705	36.985	128.368
01232972592	36.751	126.297
01232971384	36.751	126.297
01231325379	36.985	128.368
01232973434	33.5	126.513
01232972013	35.613	127.283
01232972629	34.754	127.707
01232973082	35.18	126.628
01232973125	34.725	126.568
01232973284	37.173	128.99
01232972689	37.475	127.635
01232972996	35.751	127.831
01232971267	35.809	128.619
01232972187	35.613	127.283
01232971347	35.871	128.826
01232973668	37.762	126.775
01232971409	36.385	127.378
01231322781	36.281	128.091
01232971690	37.804	128.904
01232971247	37.486	129.067
01232972829	35.835	129.287
01232973099	34.797	126.38
01232972918	37.458	126.673
01232972848	35.542	129.338
01232971939	36.909	127.54
01232973580	37.561	127.06
01232971199	36.308	126.853
01232972827	37.5	129.127
01232971457	36.463	127.28
01232972053	36.772	127.132
01232972774	34.407	126.626
01232971995	35.414	128.12
01232972504	37.102	128.356
01232971166	36.173	127.773
01232973110	36.199	129.339
01232973715	36.173	127.773
01232972190	37.026	128.384
01232972788	35.127	129.09
01232971567	36.402	127.423
01232972349	36.49	127.597
01232971339	35.132	127.253
01232971601	36.363	127.442
01232972596	36.272	127.25
01232972280	38.101	127.075
01232972062	35.216	128.141
01232972085	38.101	127.075
01232973348	35.216	128.141
01232973619	35.888	128.571
01232972595	36.236	127.722
01232973136	35.888	128.56
01232973464	37.042	126.933
01232971402	36.622	127.515
01232971179	35.103	127.429
01232973024	34.866	128.73
01232971355	35.475	128.768
01232972628	35.22	126.743
01231328627	36.375	128.58
01232972844	36.118	128.125
01232972604	35.187	126.866
01232972034	35.218	129.12
01232972656	37.09	127.477
01232971621	37.759	128.873
01232973016	36.118	128.125
01232972287	34.683	125.191
01232972093	35.208	129.081
01232972237	37.309	126.816
01232973182	37.392	127.534
01232971967	35.475	128.768
01232971533	35.208	129.081
01232972967	35.199	128.595
01232971626	36.496	127.206
01232973250	33.246	126.334
01232971778	37.565	126.84
01232971311	36.16	129.095
01232971299	35.841	128.634
01232972502	35.218	129.12
01232971698	37.547	127.069
01232972268	37.565	126.965
01232973232	33.507	126.541
01232973551	37.59	126.917
01232972111	36.35	128.697
01232971930	36.446	127.403
01232971345	36.446	127.403
01232972795	35.168	129.05
01232972205	36.921	128.355
01232973064	34.802	126.837
01232971766	37.565	126.84
01232972152	37.235	127.207
01232972540	35.255	127.173
01232971496	36.884	128.081
01232973390	37.563	128.348
01232972089	37.765	128.903
01232971918	37.608	127.052
01232971600	36.434	127.421
01232973137	35.159	129.032
01232972680	36.35	128.697
01232971921	37.078	128.484
01232973339	35.187	126.906
01232972543	36.656	127.487
01232971833	37.765	128.903
01232973366	35.388	128.474
01232972360	34.915	127.274
01232972457	35.508	127.275
01232971422	37.551	126.836
01232972732	37.482	127.06
01232972640	34.797	127.63
01232971527	37.0	128.167
01232971996	38.09	127.269
01232973414	35.895	128.613
01232971859	37.331	127.128
01232972707	35.084	129.068
01232971045	35.791	127.136
01232972033	35.566	128.157
01232973217	35.871	128.713
01232973169	33.222	126.255
01232973148	34.886	126.988
01232972856	37.815	128.088
01232972899	35.566	128.157
01232972125	35.12	127.3
01232973008	33.263	126.615
01232972716	35.912	128.546
01232971383	36.712	127.432
01231329499	36.663	127.505
01232972344	35.823	127.141
01232972496	36.382	126.432
01232972181	35.429	126.808
01232972836	35.169	128.052
01232973706	37.085	126.819
01232972770	36.01	126.692
01232972529	35.177	128.067
01232972503	36.663	127.505
01232972579	35.128	126.93
01232972301	35.203	128.575
01232972909	35.107	128.237
01232971992	36.761	126.867
01232972754	37.613	126.912
01232973421	37.255	127.042
01232972058	37.566	126.985
01232972812	37.496	127.149
01232973442	35.182	127.879
01232972903	37.547	126.874
01232972855	36.358	129.383
01232972099	37.566	126.985
01232972393	36.149	128.331
01231329582	36.448	128.356
01232972410	34.943	127.524
01232971153	35.868	128.646
01232972172	36.776	127.01
01232972990	35.295	127.341
01232971853	37.393	126.925
01232972433	37.595	127.082
01232972299	35.172	129.064
01232972593	34.806	126.423
01232973300	38.145	127.31
01232972809	37.545	126.677
01232973027	33.412	126.264
01232972014	35.217	128.959
01232972146	37.545	126.677
01232973066	37.842	127.715
01232973449	37.731	127.057
01232972733	35.101	129.019
01232972950	36.13	128.33
01232972135	37.595	127.082
01232972832	37.512	126.672
01232973460	37.532	126.862
01232971157	35.823	128.636
01232973330	37.242	127.18
01232973376	37.35	127.95
01232972455	37.242	127.18
01232972784	34.297	126.046
01232973146	34.849	126.492
01232971555	35.184	129.001
01232971942	37.492	127.087
01232973319	35.16	126.806
01232971837	37.367	127.106
01232973528	35.16	126.806
01232973158	33.447	126.912
01232973694	37.481	126.87
01232971436	37.557	126.673
01232973147	35.817	128.646
01231323296	36.411	126.949
01232972083	35.492	128.75
01232973409	37.673	128.704
01232971103	36.109	129.347
01232972564	36.528	129.044
01232972552	35.276	126.887
01232972724	36.885	126.569
01232971516	38.145	127.31
01232971597	36.307	127.399
01232972345	35.673	127.269
01232972163	36.56	128.735
01232973088	34.508	127.765
01232973252	37.171	127.883
01232971630	35.294	127.03
01232971265	36.385	128.436
01232973502	35.73	128.267
01232971858	35.73	128.267
01232972602	35.511	129.43
01232973405	37.604	127.142
01232971072	35.969	128.934
01232972068	37.604	127.142
01232972796	37.469	126.939
01232973401	36.434	129.056
01232972031	37.484	130.904
01232972759	36.744	126.703
01232972100	37.507	126.772
01232973480	37.689	127.886
01232972122	34.571	126.603
01232971119	36.043	128.787
01232972972	37.048	129.065
01232973020	37.515	127.399
01232972186	37.494	126.785
01232971888	37.484	130.904
01232972351	37.266	127.08
01232971296	34.571	126.603
01232971471	35.175	126.874
01232972626	33.254	126.508
01231328604	37.689	127.886
01232971979	36.434	129.056
01232971682	33.254	126.508
01232971146	36.11	128.921
01232973046	35.466	128.325
01232972631	37.504	126.861
01231328767	34.762	127.665
01232972679	36.642	127.46
01232971340	34.762	127.665
01232971237	35.18	128.956
01232973204	36.291	129.016
01232973382	37.207	127.034
01232971752	35.586	126.606
01232971907	37.13	126.92
01232971576	37.13	126.92
01232972726	35.276	127.134
01232972267	35.961	128.938
01232971563	35.961	128.938
01232973211	37.436	129.185
01232971403	35.858	128.601
01232972283	36.54	129.406
01232971417	36.122	128.496
01232973010	35.139	126.795
01232971786	37.532	126.876
01232970707	35.863	128.693
01232972140	36.713	126.545
01232972978	35.177	129.176
01232971751	37.532	126.876
01232971575	35.19	128.988
01232972627	36.076	126.692
01232972583	35.202	126.897
01232973090	35.203	129.105
01232972653	35.056	128.369
01232972767	35.809	128.535
01232973083	38.238	127.471
01232971535	37.558	126.848
01232971663	37.18	129.336
01232972353	34.64	126.768
01232972973	35.166	129.039
01232971500	37.666	127.077
01232973092	35.202	126.138
01232972439	37.566	126.985
01232972703	36.753	126.425
01232971972	36.529	127.367
01232973039	37.311	127.817
01232971276	35.28	127.292
01232973050	37.6	127.08
01232973084	35.877	128.608
01232971136	34.64	126.768
01232972463	36.595	126.657
01232973420	37.255	128.457
01232971370	36.595	126.657
01232972350	35.53	127.164
01232972024	37.294	126.872
01232972666	37.741	127.094
01232972764	34.615	126.914
01232971951	37.574	127.023
01232972003	36.375	127.32
01232971192	34.196	126.512
01232972734	37.523	126.85
01232972114	36.511	127.247
01232973244	33.505	126.953
01232972987	35.186	128.122
01232972001	37.323	126.837
01232973018	35.364	126.988
01232971423	35.685	127.908
01232971364	34.967	127.484
01232973288	34.744	126.794
01232972243	36.043	129.322
01232972265	37.623	127.018
01232973638	36.113	128.334
01232972665	34.716	126.815
01232972102	36.914	127.22
01232971359	36.043	129.322
01232972897	35.99	129.559
01232971954	35.642	128.741
01232973214	38.238	127.437
01232971746	36.479	127.254
01232972084	35.642	128.741
01232973230	37.483	129.125
01232971560	37.576	126.984
01227587212	37.694	126.768
01232972097	36.698	127.112
01232972441	34.968	126.671
01232972710	34.052	125.126
01232972385	35.317	128.261
01232971998	35.28	127.292
01232972199	37.307	126.851
01232972960	34.176	126.573
01232973006	35.231	128.9
01232973236	33.554	126.747
01232972843	35.317	128.261
01232973703	35.154	126.914
01232971188	35.154	126.914
01232973202	37.339	127.934
01232973474	34.943	127.524
01232972017	37.466	126.798
01232972610	35.153	128.685
01232973134	33.543	126.661
01232971648	37.492	129.107
01232972974	35.343	127.026
01232972586	34.769	127.708
01232973485	37.637	126.835
01232972264	37.553	127.185
01232972789	37.495	127.121
01232973415	37.523	129.115
01232973509	35.416	129.281
01232973209	35.172	128.275
01232972790	35.826	127.154
01232972698	36.551	127.731
01232972573	37.595	126.695
01232972043	35.201	129.085
01232972589	37.498	126.907
01232971658	37.231	129.343
01232972371	34.803	126.392
01232972386	34.987	126.477
01232972411	35.21	127.463
01232971374	34.987	126.477
01232971579	35.157	128.661
01232972247	37.523	129.115
01232972874	37.532	126.653
01232972475	35.22	126.82
01232973648	35.685	127.908
01232971775	35.816	128.759
01232973369	35.816	128.759
01232971524	34.975	128.323
01232971705	37.752	128.905
01232971611	36.804	127.149
01232972191	35.545	129.328
01232973487	35.545	129.328
01232970843	36.982	127.921
01232971395	37.617	127.768
01232972808	37.423	126.683
01232973597	37.956	126.921
01232972161	36.931	127.428
01232972462	35.255	128.612
01232970899	34.956	128.655
01232973349	35.173	129.166
01232973033	35.027	127.902
01232972032	36.932	127.689
01232971221	35.218	126.851
01232972261	35.555	129.332
01232972751	37.482	126.856
01232972875	33.487	126.477
01227587376	36.932	127.689
01232972271	37.483	126.898
01232971408	37.013	127.917
01227721486	34.946	127.498
01232971944	37.59	127.015
01232972807	37.408	126.694
01232973394	35.117	129.111
01232973193	34.482	126.939
01232972482	35.218	126.851
01232973048	35.152	126.884
01235973694	35.117	129.111
01232971900	36.318	127.431
01232970459	37.494	128.851
01232973256	35.502	129.375
01232971831	37.748	127.034
01232972251	37.537	127.09
01232972865	37.561	126.811
01232971358	35.193	128.082
01232973127	37.377	129.225
01232973463	34.488	127.802
01232971629	37.685	126.772
01232973259	33.5	126.529
01232971433	37.537	127.089
01232972209	37.498	126.75
01232973322	37.124	128.569
01232971660	37.237	129.045
01232972867	35.456	128.527
01232971861	35.193	128.082
01232971352	35.21	127.463
01232973143	33.465	126.32
01232972887	35.135	129.055
01232972798	37.545	126.972
01232971183	37.727	126.758
01232971928	37.75	126.768
01232972550	35.092	127.38
01232972133	37.443	129.164
01232972597	37.651	127.042
01232971616	36.367	127.412
01232972394	37.443	129.164
01232973515	37.75	126.768
01232970915	37.387	126.945
01232971216	36.445	127.95
01232971566	37.47	127.041
01232972325	37.47	127.041
01232972643	34.759	127.71
01232972859	35.244	126.812
01232971264	34.859	128.428
01232971945	34.859	128.428
01232971508	36.516	127.497
01232972377	37.566	126.985
01232972162	35.844	127.147
01232973225	35.844	127.147
01232971254	35.319	126.983
01232972317	37.566	126.985
01232973452	34.428	127.072
01232971612	35.195	129.13
01232972047	36.345	127.445
01232972520	35.319	126.983
01232972818	33.463	126.933
01232973610	35.436	128.592
01232972749	37.6	127.101
01232971652	37.569	126.978
01232971583	35.149	128.66
01232971371	34.944	127.516
01232973032	37.48	126.954
01232971014	34.939	127.697
01232971847	37.569	126.978
01232972937	35.917	128.638
01232972560	34.939	127.697
01232971978	37.488	127.105
01232972771	35.204	128.114
01232972302	37.523	127.134
01232971695	37.481	126.842
01232973578	37.481	126.842
01232971675	37.751	128.892
01232973231	35.149	128.66
01232972461	36.434	127.822
01232972452	34.635	128.263
01232972245	37.672	126.779
01232971822	37.641	126.667
01232972179	37.522	126.926
01232972347	37.576	126.673
01232971049	37.522	126.926
01232972623	35.141	126.92
01232972667	34.961	127.719
01232973302	33.481	126.48
01232972515	35.537	128.499
01232972412	37.683	126.755
01232972613	35.939	127.167
01232972938	35.537	128.499
01232972792	37.416	129.112
01232972535	37.637	126.835
01232971687	37.59	127.058
01232972777	35.096	129.061
01232971289	36.784	127.581
01232973298	37.566	126.985
01232973260	37.35	127.928
01232972332	36.66	127.736
01232972306	35.853	126.82
01232971963	36.856	126.954
01232972091	35.252	128.638
01232971042	37.185	128.402
01232972004	37.785	127.225
01232973170	37.628	127.055
01232972542	34.685	125.445
01232973175	35.857	129.224
01232973234	33.537	126.639
01231326121	36.061	128.892
01232971622	36.821	128.621
01232973541	36.821	128.621
01232972949	37.912	127.058
01232971935	34.829	128.424
01232972086	35.264	129.233
01232971270	37.36	128.126
01232971966	37.912	127.058
01232972852	37.565	126.984
01232971549	37.508	126.962
01232970866	35.694	128.439
01232973448	36.55	128.734
01232971931	37.277	127.155
01232972752	37.882	127.547
01232971780	36.412	129.369
01232972693	37.551	126.977
01232971969	37.745	127.081
01231329543	37.745	127.081
01232972434	34.825	126.423
01232973635	36.412	129.369
01232972904	37.614	128.378
01232971313	37.331	126.81
01232971661	36.714	127.155
01232972446	36.994	129.403
01232971581	34.954	127.483
01232972995	37.622	126.927
01232973500	36.994	129.403
01232971529	37.213	126.739
01232972736	37.566	126.985
01232973167	35.996	129.344
01232973670	37.557	126.971
01232972467	35.178	126.92
01232971235	37.309	126.831
01232971435	37.646	127.08
01232971713	37.646	127.08
01232973363	37.339	127.934
01232972636	37.339	127.934
01232971902	34.571	127.663
01232972888	38.024	127.07
01232972568	33.513	126.522
01232973007	34.335	126.995
01232971331	37.772	128.389
01232973413	33.513	126.522
01232973406	35.211	129.028
01232973062	36.018	129.361
01232971322	37.712	128.184
01232971205	35.219	128.678
01232971320	35.219	128.678
01232973443	35.066	128.981
01232971525	35.225	129.147
01232971387	36.133	128.12
01232973360	37.47	126.898
01232973219	35.101	128.814
01232972110	36.124	128.182
01227721216	37.689	126.6
01232971599	37.57	127.038
01232973076	37.419	126.69
01232971415	37.513	126.895
01232972415	37.419	126.69
01232972694	35.284	126.739
01232971314	35.931	128.875
01232971351	36.895	126.633
01232973481	36.895	126.633
01232971521	36.933	128.178
01232971350	36.167	128.186
01232972871	37.493	126.685
01232971715	36.914	128.575
01232972928	34.596	126.313
01232971489	36.637	127.476
01232971133	36.521	126.344
01232971510	36.618	127.496
01232971473	37.131	128.205
01232972678	34.753	125.928
01232972830	35.151	129.06
01232971732	37.282	127.233
01232972356	37.849	126.874
01232972474	36.397	127.733
01232973163	37.868	128.018
01232973386	35.493	127.837
01232972072	35.199	128.595
01232971882	36.741	127.238
01232972783	36.154	126.69
01232972704	36.531	127.823
01232973385	36.855	127.441
01232971903	35.232	129.01
01232972476	35.733	127.37
01232973496	36.855	127.441
01232970390	37.566	126.985
01232971926	35.232	129.01
01232971552	37.958	127.318
01232973242	37.336	126.728
01232973614	34.181	126.857
01232973398	36.28	126.91
01232972491	36.28	126.91
01232973372	37.77	127.966
01232972471	37.336	126.728
01232971306	35.985	128.027
01232973586	36.621	127.471
01232971315	36.621	127.47
01232972574	35.16	128.985
01232972977	35.451	127.101
01232972879	34.606	126.036
01232971925	37.744	126.488
01232972948	37.744	126.488
01232973553	35.853	128.507
01232972002	37.327	126.844
01232972030	36.661	129.112
01232971679	36.661	129.112
01232971275	36.105	128.173
01232972421	37.272	127.107
01232973501	37.3	126.984
01232971731	37.561	126.982
01232971877	37.3	126.984
01232971777	37.561	126.982
01232972132	37.712	127.187
01232972728	36.55	126.775
01232973150	37.734	127.048
01232971502	35.52	128.012
01232972495	35.861	127.15
01232972166	37.634	127.207
01232973728	37.565	127.015
01232972438	36.351	127.386
01232972824	36.858	128.897
01232973345	36.769	128.315
01232973172	36.351	127.386
01232972672	36.194	127.089
01232971338	37.251	127.354
01232972501	37.823	124.714
01232972066	37.275	127.442
01232963498	37.275	127.442
01232972915	35.91	128.614
01232971905	37.646	126.679
01232972277	37.646	126.679
01232971248	34.845	128.422
01232972781	34.74	127.731
01232971137	37.117	127.628
01232973560	37.687	126.866
01232972546	37.442	127.149
01232971452	36.91	129.381
01232973342	36.645	128.062
01232971792	37.292	126.991
01232972963	37.817	127.348
01232971881	37.639	126.785
01232971703	37.639	126.785
01232971400	36.618	127.478
01232972291	37.832	126.816
01232971336	37.132	128.124
01232973101	35.559	129.296
01232970809	37.441	127.132
01232971736	37.83	127.148
01232971158	37.454	127.16
01232971393	36.679	126.846
01232972189	36.679	126.846
01232971285	36.001	129.047
01232972619	36.117	125.981
01232972570	36.782	127.002
01232971633	38.206	128.592
01232971211	36.454	127.122
01232972459	36.454	127.122
01232971357	36.206	127.086
01232971981	36.206	127.086
01232970964	37.67	126.759
01232971401	36.33	127.029
01232972116	36.554	126.95
01232970943	36.501	127.025
01232973106	37.37	126.934
01232972464	37.581	127.045
01232971292	37.655	126.623
01232972854	37.54	127.125
01232972326	37.481	127.59
01232972826	35.988	129.438
01232971744	37.442	127.149
01232972889	36.327	127.434
01232972118	36.327	127.434
01232971718	37.607	129.033
01232971717	37.267	127.033
